stock_price,volume,SMA_10,EMA_10,MACD,Signal_Line,RSI,Middle_Band,Upper_Band,Lower_Band
93.06152246213703,116460.42248633504,93.37093458180283,93.52238922598298,-0.8130743974085846,-0.589698374031243,29.537396415211816,95.28921594486572,99.69371563030788,90.88471625942356
91.4228973928453,121612.26641415298,93.0590887386112,93.14038504290791,-0.9216834231765603,-0.6561169379165946,28.372341154848684,94.99224315048804,99.6042377400508,90.38024856092527
91.8618423390285,119144.55764969072,92.68812768969494,92.90778403993946,-0.9628989035720821,-0.7174892642145441,26.542634878976273,94.70149179534012,99.334015510216,90.06896808046423
91.33641085325884,152378.75007535797,92.46968501222798,92.62194037309452,-1.0239300613853715,-0.7787901553456874,27.124244344178663,94.32791270932312,98.76710432105526,89.88872109759097
91.78363902481729,138264.61101607606,92.35355882291026,92.46946108304354,-1.0258872246521804,-0.8282177817800886,33.160089904734974,93.99995704502047,98.15000583325617,89.84990825678476
91.48744208973403,192132.32944699225,92.15902432415713,92.29085384516249,-1.0382698203448228,-0.8702337743763984,34.764106498988696,93.7392416256042,97.82934242309585,89.64914082811254
91.27035675013663,176460.5434805765,91.99689133630847,92.10525932721481,-1.052688630651545,-0.9067286264297519,26.647553259316467,93.41905107141618,97.20333157672468,89.63477056610768
92.72183000842472,125729.97272631874,92.04443116406671,92.2173876010721,-0.9403364080332466,-0.9134507546058726,45.35997468245863,93.23022451812258,96.73404372010447,89.7264053161407
93.44799305842241,230286.37257934714,92.16830883966173,92.44117407700507,-0.7856231414946961,-0.8878834919659079,52.87147303248791,93.04114543697555,96.00237424241308,90.07991663153803
93.18776609836443,199611.4812077604,92.15817000771692,92.57693794991042,-0.6755941267356889,-0.8454233071675147,48.56419268870475,92.87759321733105,95.36792136333997,90.38726507132213
92.79532445706472,161430.52212942214,92.1315502072097,92.61664934264809,-0.612099533689701,-0.7987565198466917,49.42531123422161,92.75124239450625,94.95978676139474,90.54269802761776
91.47194383928198,311007.59770962625,92.13645485185336,92.40850067703995,-0.65810560038895,-0.7706253557271384,45.72671956150669,92.59777179523228,94.70689774294934,90.48864584751522
91.87714783071844,284071.16594084527,92.13798540102235,92.31188332405559,-0.6550839160256459,-0.7475164236038311,48.23929229034283,92.41305654535864,94.01069188960096,90.81542120111632
93.03206745580952,319904.2937820445,92.30755106127741,92.44283448164083,-0.555216985665993,-0.7090556783129827,48.64761582340963,92.3886180367527,93.92882544307778,90.84841063042762
93.83901434170629,356961.8185545347,92.51308859296633,92.69669898736743,-0.4076554864888777,-0.6487745644971542,53.85497430907615,92.43332370793829,94.08908630315129,90.77756111272528
92.02643829801566,266981.243116605,92.56698821379447,92.57482805702259,-0.42915602528456986,-0.604850229745583,52.94174314279183,92.36300626897581,93.95840090956791,90.7676116283837
91.52115924146058,203395.79958229384,92.59206846292687,92.38324502700151,-0.48065984964055986,-0.5800118701206467,48.35013149954958,92.29447989961767,93.91184523675696,90.67711456247838
90.65517281022426,214075.34701670747,92.38540274310682,92.0690408442211,-0.5834178568766362,-0.5806930736942204,46.806229985899165,92.21491695358677,93.99100368508942,90.4388302220841
91.80540665965509,164271.57905075254,92.2211441032301,92.02110620348755,-0.5669259274414884,-0.5779396243228201,50.0957398713635,92.19472647144592,93.98024202085868,90.40921092203315
91.03295444725956,130378.48441979768,92.00566293811961,91.84143871304907,-0.6082554727902192,-0.5840028294618369,48.08141892614299,92.08191647291827,93.86137423969134,90.30245870614519
90.77964127878188,192901.46672475938,91.80409462029132,91.64838152648284,-0.6536178052835879,-0.5979258897416283,47.934802939780816,91.9678224137505,93.77521518166175,90.16042964583924
89.3806835947339,148752.67426905406,91.59496859583652,91.23606738138729,-0.7918929385355256,-0.6367194446443284,35.8762112286787,91.86571172384494,94.00331924351484,89.72810420417504
88.7633585420159,151324.71838221108,91.28358966696626,90.78647911148016,-0.93984457819829,-0.6973446528157872,30.01306727568786,91.7107875339943,94.25922516741673,89.16234990057188
89.39189010063163,174245.50429426017,90.91957193144847,90.53291523763114,-0.9954113008641912,-0.7569581251713751,34.298403387209774,91.61356149636295,94.36261329935805,88.86450969336785
89.49935947026609,203755.62302749915,90.48560644430447,90.34499465165598,-1.0190903488183807,-0.8093846703300847,36.0370943033963,91.49934751863539,94.40404914516998,88.5946458921008
89.80641144640745,320800.9273013573,90.26360375914363,90.24706985458072,-1.0017397775455095,-0.8478557507299288,42.27937016699642,91.41529598646906,94.41711061012899,88.41348136280914
91.56826512384137,256497.9002976365,90.2683143473817,90.48728833623164,-0.8373637670825644,-0.8457573514278259,48.72813416241759,91.4301914051543,94.43193430659609,88.42844850371252
91.86876691899799,182867.32359188597,90.38967375825908,90.73846725273792,-0.6752557488765092,-0.8116569974720327,44.84739901010332,91.38753825068295,94.33576945951057,88.43930704185533
92.14764065070217,144728.81382554746,90.42389715736378,90.9946814260354,-0.5184725232798826,-0.7530200566248472,42.14075308710316,91.32252063029695,94.1335910506141,88.5114502099798
90.81063349546527,133004.0150211283,90.40166506218436,90.9612180774287,-0.4956696183316467,-0.7015499366578891,44.08933347318095,91.20366400015197,93.88048084995054,88.5268471503534
90.0872466025456,139644.81950175166,90.33242559456073,90.8023138290505,-0.5294969344501936,-0.6671393189364342,43.17375888549282,91.06826010742603,93.67923796970626,88.45728224514579
88.71602859898786,143255.27961423824,90.26596009498613,90.42298857018265,-0.65871020569449,-0.6654534956107919,41.19225478961356,90.93046434541132,93.73542253857376,88.12550615224889
88.79964291276093,151412.13966082095,90.26958853206062,90.12783438673755,-0.7457907562303348,-0.6815209528985823,34.88283137989936,90.77658909951344,93.69811153035536,87.85506666867153
88.39633282132614,137251.2360627895,90.17003280413009,89.8130155471789,-0.8375191845141217,-0.712720607243436,36.22802202118443,90.54480236778929,93.44839646712809,87.64120826845048
88.5585558415581,126408.95454496244,90.07595244125929,89.58493174316565,-0.8869488289684426,-0.7475662587557721,38.287050618403455,90.28077944278188,92.86599080257942,87.69556808298434
88.19658009398587,141410.56264398413,89.91496930601713,89.33250397031338,-0.9443117417439026,-0.7869153618283111,42.98877611421318,90.08928653258037,92.69732797654966,87.48124508861109
87.30810369578587,162234.20794870472,89.48895316321159,88.9644309541961,-1.0490802354611475,-0.8393483434571752,41.65133444504955,89.87863375529665,92.67359755280775,87.08366995778555
86.70861646622463,223032.54758846134,88.97293811793425,88.5542826476387,-1.1668455006362706,-0.9048477817908901,34.554830690565126,89.68130593809666,92.78557765877305,86.57703421742026
87.28636685853789,335344.32398771914,88.48681073871782,88.32375240398952,-1.1998701233418387,-0.9638522550721967,37.916032748824044,89.45535394804081,92.56649630494131,86.34421159114031
87.99771265816692,300545.8989837848,88.20551865498798,88.26447242912725,-1.155494175987016,-1.0021806418384887,40.54129170061564,89.30359185858617,92.38670348885002,86.22048022832233
89.13207877074399,320774.06179041276,88.11000187180782,88.4222190825817,-1.0173249021774637,-1.005209494069599,36.364938997246966,89.22121373318429,92.22529741096342,86.21713005540515
88.608715007347,349780.0506749549,88.09927051264373,88.45612744060941,-0.9391159972451675,-0.9919907941345121,32.19795775875045,89.18261530381494,92.19788840158462,86.16734220604526
90.6741137381578,263165.0543584748,88.28671759518343,88.85939775505678,-0.7027842387862364,-0.9341494810688266,43.26721560201693,89.27815306362203,92.35788761757951,86.19841850966455
91.694488680842,223116.66707288462,88.61653318113501,89.37486891460016,-0.4284072313882348,-0.8330010283403044,54.15881302747338,89.39328299263255,92.65754810937676,86.12901787588834
91.321828038491,270320.2521362811,88.8928604008283,89.72886152872591,-0.2382264242345684,-0.7140461048919677,56.00736511007661,89.4844064210438,92.8609584233262,86.1078544187614
90.68111563199464,691461.8366066666,89.14131395462917,89.90199865687728,-0.13752288345671104,-0.5987414585676597,60.29373894560631,89.52814163032315,92.94467762898297,86.11160563166332
90.59717230072532,486892.85594902403,89.47022081512311,90.02839387587943,-0.06374244654588779,-0.491741654650887,59.4156951680228,89.47958698916734,92.80030293083946,86.15887104749523
93.2929184638761,457514.64166800136,90.12865101488826,90.62194384334796,0.20947040564463748,-0.35149924100594593,70.68194864687307,89.55079456641127,93.1376386286628,85.96395050415974
92.7047488878388,338183.92984063114,90.67048921781836,91.00063569174088,0.3742877385658403,-0.20634184377845766,66.90423347955516,89.57864997826809,93.25787154495218,85.899428411584
92.52483521921687,273963.6865787873,91.12320147392336,91.27776289180008,0.4848179641227688,-0.06810988119782692,67.91242889954722,89.66436006445568,93.53909573786976,85.7896243910416
92.62825644187473,229138.51607031986,91.47281924103643,91.5233071832339,0.5741270793567992,0.06033751165675786,73.5474714671021,89.79141055642212,93.88498705783152,85.69783405501272
94.88811520527655,245891.8176365341,92.10075926082939,92.13509047954305,0.8176034166303623,0.2117906933529619,81.56395242616315,90.10001488673656,94.74561767444965,85.45441209902347
94.32958206059264,444313.68729654443,92.46630609307286,92.53408895926974,0.9545350267994195,0.36033956059267847,77.21950679854072,90.37651184412815,95.34339119585204,85.40963249240426
94.99828556027408,351258.1561914855,92.79668578101607,92.98212471450306,1.104223507155723,0.5091163503463031,77.14417526527666,90.70660948107553,95.98700767522733,85.42621128692373
98.20013453429593,260757.21494128354,93.48451643059657,93.9308537892728,1.464080204582089,0.7001091216463847,80.302307656301,91.18868841571243,97.33314514682412,85.04423168460075
98.84400240145793,257471.03709633852,94.3008051075429,94.82415354975083,1.7806445585068218,0.9162162094284569,83.92953528866198,91.72105953108603,98.5777258285334,84.86439323363865
98.9003288294547,191706.18402147837,95.13112076041583,95.5652763365729,2.0128567815628458,1.135544324188211,81.4600136099996,92.30067078776948,99.53603190225543,85.06530967328352
98.8286478432569,166861.94038398738,95.68469369835393,96.15861661621037,2.1661324528326844,1.3416619501673672,79.4182748739518,92.9066723566211,100.1999756230094,85.61336909023281
100.82507782452329,140045.21723672972,96.49672659202237,97.00706411529373,2.4206750427580914,1.5574645688951285,84.55939323581698,93.58360790492036,101.18709423928274,85.98012157055797
100.67989737151791,128576.66290339152,97.31223280725246,97.6748519843524,2.5809386211790297,1.76215937951097,87.7209346473688,94.21771714058791,101.97352961770306,86.46190466347275
99.54929765196277,188594.1142769155,98.00433692826127,98.01566028934589,2.5869505281430207,1.9271176093399272,81.3005237349727,94.73857808464884,102.45542349637554,87.02173267292213
97.63527931229704,168081.97351324203,98.27905333896332,97.94650011140317,2.4095794908809154,2.0236099856961127,66.06074618049767,95.18990629989635,102.4389033740989,87.9409092256938
97.54744687491551,153625.4143364527,98.6008398203956,97.87394497724098,2.2361497245200894,2.06611793347782,68.5996997535691,95.53357295673423,102.52840236957915,88.53874354388931
98.65174349325315,136472.15248993767,98.96618561369351,98.01536288965036,2.1628360024965616,2.0854615472877254,71.97190252087177,95.8814356973548,102.76345701359267,88.99941438111694
99.27496843543517,144826.85644557193,99.07366900380744,98.24438208033257,2.130440566842992,2.0944573512010694,72.97928076724861,96.279092717202,102.96818758114527,89.58999785325874
99.6331772236749,360442.7086521179,99.15258648602914,98.49689028869969,2.1093424704448154,2.0974343750504247,68.88844692831758,96.72669579678602,103.02522558450877,90.42816600906326
99.37709780688705,263765.67373891326,99.20026338377237,98.65692801953159,2.048353085787056,2.0876181171961514,70.58815816188778,97.16569207209412,102.86035690663137,91.47102723755687
101.25580623260784,456375.1534451179,99.44297922270746,99.12945133160969,2.127039406577609,2.0955023750734707,73.2305454404076,97.56383646053068,103.23182627107016,91.8958466499912
100.03544152099855,363323.9479893479,99.36401559235499,99.29417682076338,2.067128472611799,2.0898275945805445,57.98875201355233,97.93037109218866,103.21012711028669,92.65061507409064
101.6948381082126,285351.0613854156,99.46550966602446,99.7306606915857,2.128964125825064,2.0976549008301015,61.40120137570207,98.38887123663847,103.26970611651818,93.50803635675875
101.21718638462643,255590.548822435,99.63229853929082,100.00093809051138,2.115055523778352,2.101135025419984,58.96361866990894,98.81831773377604,103.03066315437769,94.60597231317439
101.11882861365646,205367.66042200793,99.98065346942676,100.20419091301892,2.072210151442505,2.095350050624179,58.842157877350694,99.12985340419503,103.02824916443063,95.23145764395943
102.0343583626667,156836.8599581954,100.42934461820188,100.53694863129412,2.0880417913077025,2.0938883987608214,55.09408848098636,99.51509221929875,102.90589837494609,96.12428606365141
102.60748507420868,135403.67954167735,100.82491877629744,100.91340980287885,2.1223583107264687,2.0995823811541454,57.83738163678371,99.89555219499547,102.82919715760397,96.96190723238698
100.42501581118836,148613.1514047235,100.93992351387276,100.82461089527064,1.950993803544165,2.069864665631337,53.280023759329886,100.0067962588401,102.83664399450134,97.17694852317885
99.51555186310625,171097.99241057676,100.92816097781589,100.58660016208817,1.7219643050532056,2.000284593514189,57.61570091247931,100.04037373192253,102.82774616189387,97.25300130195119
100.66095423236915,269492.1308146954,101.0565466203641,100.60011908396031,1.6142561451059692,1.9230789038311937,61.615587494078724,100.12840500206823,102.87508881075955,97.38172119337692
101.11008197139633,194735.8591853028,101.04197419424295,100.69283960896476,1.5472948582751656,1.847922094718936,59.64272711315831,100.24247670847521,102.9511126306432,97.53384078630722
100.7530065175117,219532.903502914,101.11373069389427,100.70377904688394,1.4487187521495173,1.7680814262041582,55.92117019569081,100.23887314312462,102.9444355446814,97.53331074156785
99.66290273165377,162520.57890460474,100.91053715623839,100.51452880772919,1.2680295554439027,1.6680710520512114,50.11248705145296,100.18802341113141,102.89691124686938,97.47913557539344
96.75552693493051,142500.44784195366,100.4643712112688,99.83107392170085,0.8801168498930139,1.5104802116184424,41.737438800429146,100.0483348752798,103.1548527068256,96.94181704373402
96.05675093140445,253501.18527170393,99.9581634430436,99.14483337795727,0.5104311581747396,1.310470400928555,32.29713689253799,99.96940845623519,103.39761865576094,96.54119825670944
96.75479868985084,186771.74026170064,99.430207475762,98.71028161645575,0.27065318298643604,1.1025069573391773,38.417367190804754,99.92977604698194,103.49160210317129,96.3679499907926
96.84847565893799,264967.05358049227,98.85430653423494,98.37177144234398,0.08718080224109315,0.8994417263188154,30.76257837946541,99.83961265526618,103.6221161199869,96.05710919054546
94.62985091750397,195266.57908868243,98.27479004486649,97.69142225598047,-0.23452570863778988,0.6726482393268286,27.02705292215947,99.60735677936962,104.04887779952898,95.16583575921027
95.54525601724474,161871.7838706286,97.87776046028034,97.30121021256039,-0.4108848196157737,0.4559416275377992,31.61047559581047,99.40296071904812,104.20138608656565,94.6045353515306
93.2348529733435,119083.9408576106,97.13515033437778,96.5618725326817,-0.7286654487758,0.21902021227463428,23.41391156089702,99.09584847737094,104.63093720349677,93.5607597512451
91.38179959002944,107067.87822501606,96.1623220962411,95.62004108854116,-1.117145083184269,-0.048212846817548005,18.518475202439802,98.60214814524201,105.01747627980268,92.18682001068134
91.57552188462329,131382.29208703164,95.24457363295225,94.88467396054206,-1.3933255171247367,-0.3172353808793092,22.066447054001344,98.17915216342325,105.27598171937568,91.08232260747083
92.42340699359359,107518.4200828642,94.52062405914623,94.43717087563535,-1.5261944295072425,-0.5590271906051284,27.52617749780231,97.71558060769232,105.05264275238456,90.37851846300008
92.50428916373731,95850.40779444497,94.0955002820269,94.08573783710393,-1.6064494759586978,-0.7685116476760034,22.282938918355853,97.27993574664785,104.7745635902829,89.78530790301281
91.4011252803269,100453.47843905757,93.62993771691916,93.59762646313938,-1.7390166823949187,-0.9626126546199057,18.4121772934552,96.79405057998137,104.49786367678952,89.09023748317323
91.3629651598955,121420.17975616525,93.09075436392362,93.19132440800065,-1.8261057333765507,-1.1353112703713197,18.802357129226564,96.26048091984282,103.91414778968151,88.60681405000413
92.31643504133586,90541.2678194302,92.63755030216342,93.0322536140605,-1.7974708108364865,-1.267743178464405,25.36832978997792,95.74592841819917,102.97487868414905,88.5169781522493
94.07307365836766,115497.9669654577,92.58187257624978,93.22149362211742,-1.614427539582863,-1.3370800506881184,40.254065544787274,95.42833131055814,102.34302055671124,88.51364206440503
94.3501481867427,100925.48132166799,92.46236179319958,93.42670354295934,-1.4305176030927953,-1.3557675611690587,43.6035375318269,95.17006112673995,101.82287125334184,88.51725100013806
94.84573251696713,98818.98838729488,92.62344974756193,93.68470881096175,-1.230594139275496,-1.3307328767903412,42.73442172462865,94.87930004096987,101.00944787172165,88.74915221021809
93.21797871332201,81995.35966011751,92.80706765989119,93.59984879320882,-1.1897797093836715,-1.3025422433090028,37.62765390891546,94.48469487806615,99.90049951624754,89.06889023988477
95.72949540934377,70382.99930457298,93.22246501236324,93.9870572688707,-0.9439015508234689,-1.2308141048118868,53.67412490532783,94.23351932265776,98.82912314383442,89.63791550148109
95.5549716229456,61125.07481824042,93.53562147529844,94.27213260597583,-0.7544269746107801,-1.1355366787716556,50.034152561494544,94.02812276722234,97.91446202337599,90.1417835110687
96.1636692725026,102301.4300929558,93.90155948617497,94.61604836352676,-0.5488250983135146,-1.0181943626800178,61.69456464443114,93.99852988410095,97.80563035486063,90.19142941334127
97.75944046602362,148619.0352742552,94.53739100474465,95.18757420034518,-0.25419199699338435,-0.865393889542681,75.99968186646768,94.0836643608319,98.15176319047464,90.01556553118917
100.01447692873586,164148.07372603728,95.40254218162868,96.06519287823541,0.15942716099598897,-0.6604296794349362,79.45295908198099,94.24664827277616,98.97323795061631,89.520058594936
100.35491485929728,199983.60697683727,96.20639016342481,96.8451423293383,0.5088276448416877,-0.4265782145796016,78.69843589250598,94.42197023279411,99.77369885798464,89.07024160760358
99.87818390663104,295922.41415258363,96.78690118825116,97.39660443430104,0.7387467407393586,-0.19351322351580172,75.93782300673267,94.68438688225046,100.56736052858112,88.80141323591981
100.021317942743,437502.59270079446,97.35401816385118,97.87382507219986,0.9218818238058333,0.02956578594853122,82.51791149805565,94.90818997852537,101.25159983434914,88.5647801227016
101.00115758436819,480626.0775340888,97.96956067059129,98.44243098350348,1.133020325985754,0.2502566939559805,83.94635877188523,95.29650520907663,102.13975703677941,88.45325338137384
99.95877358246156,393441.50736771815,98.64364015750525,98.71812963785962,1.2023784913241684,0.4406810534296213,76.74929086677481,95.72535390869822,102.61052571255205,88.8401821048444
101.51354700718113,374061.696340037,99.22204531728899,99.22638734137279,1.3670421664149757,0.6259532760266947,76.41602219239655,96.22225516482612,103.27872532014392,89.16578500950833
99.15373356086056,287903.5537186147,99.58192151108048,99.21317756309783,1.2922287419645784,0.7592083692142728,64.85706470296307,96.55877149318947,103.49332063232217,89.62422235405677
99.17564271481656,224833.48313539906,99.88311885531189,99.20635304522851,1.2206356761806916,0.8514938306075572,63.796269756188146,96.89233917074343,103.6451429704143,90.13953537107255
97.87539534544945,173942.3322552794,99.89471434325446,98.96436073617772,1.0469116791823438,0.8905774003225148,65.15610961201469,97.21605267399954,103.46221135549588,90.9698939925032
98.26194296557716,159798.2233111716,99.7194609469386,98.83664841425032,0.9297078731545554,0.898403494888923,59.56373445795843,97.56100156428363,103.17628756477313,91.94571556379412
98.63378074897095,226333.91472196323,99.54734753590597,98.79976338419952,0.8569485242494892,0.8901125007610363,61.45632326065148,97.87686884966539,102.93285559693378,92.820882102397
102.00383870267025,215638.0577351235,99.75991301550988,99.38232253301246,1.0590114517139995,0.923892290951629,68.02686010881932,98.27340710188052,103.31726590132543,93.22954830243562
100.26042154266081,208069.91587527655,99.78382337550167,99.54197689840308,1.066179558204425,0.9523497444021882,57.65005363718952,98.56892076967644,103.32955162928855,93.80828991006433
101.87918426370723,256445.15308364673,99.87162604343557,99.96692369209478,1.188776377320437,0.9996350709858379,55.93481862596035,98.92059335701343,103.56079232786524,94.28039438616162
101.69180816567928,226420.36252137195,100.04492950175734,100.28053905092835,1.2563334146695695,1.0509747397225846,54.29680464867521,99.34428482963129,103.28713710432149,95.4014325549411
99.98344404077999,239209.09186167628,99.89191920511722,100.22652177635591,1.1586667203363703,1.072513135845342,50.31348946155315,99.5569822612031,103.11938586378056,95.99457865862564
101.58927138400414,171140.5780654401,100.13547298743158,100.47429443229197,1.1970423831685792,1.0974189853099894,54.29549033219462,99.85869724925604,102.99001237673451,96.72738212177757
102.0292167726976,136943.26122643295,100.42083039321969,100.75700758509299,1.2485624046725263,1.1276476691824966,52.902275106292215,100.15197462426578,102.9015996478791,97.40234960065246
102.76994853892792,200584.690117976,100.91028571256753,101.12299684942664,1.3337878247541823,1.1688757002968337,58.073629271070644,100.40250002791099,103.14730900685927,97.6576910489627
102.68580312201445,264343.45027922746,101.35267172821126,101.40714344444262,1.3786475790230952,1.210830076042086,53.67732398419939,100.53606633757492,103.45578151778473,97.61635115736512
100.79070371304262,235858.3828061794,101.56836402461843,101.29506349327899,1.2469077258081427,1.2180456059952975,55.289329400763684,100.5578557802622,103.47838306585552,97.63732849466888
98.59075934863945,266563.8277394242,101.22705608921534,100.80337183061724,0.9539896148778553,1.165234407771809,48.34332291982804,100.49348455236262,103.53147799121326,97.45549111351197
98.04237561474255,203906.85796119313,101.00525149642353,100.30137251864001,0.6698781683932395,1.0661631598960952,50.494011577697236,100.39453743596259,103.62038217131443,97.16869270061075
98.67253911693953,240719.78331263582,100.68458698174675,100.0052209910581,0.4899190565518552,0.9509143392272472,51.1974883103108,100.27810651259117,103.57898421809412,96.97722880708821
99.49308646325741,317587.29283796053,100.46471481150456,99.91210562236706,0.4087988649942531,0.8424912443806484,52.44221317511877,100.25482215663095,103.57171542275886,96.93792889050304
100.2463788354811,237755.96578884593,100.49100829097469,99.97288257020598,0.40067598340708344,0.7541281921859354,44.13241259508229,100.19146374804595,103.45510255485469,96.9278249412372
101.66727792867,262686.87412055285,100.49880894544125,100.28095445356308,0.503093520777341,0.7039212579042166,54.80041644948629,100.31714096643643,103.60600911380234,97.02827281907051
101.37947317632057,318227.8735602815,100.43383458580357,100.48068513042809,0.5546431974678541,0.6740656458169442,48.124563105693085,100.42733248951161,103.70281696349339,97.15184801552984
104.6555962960534,402281.0584575063,100.62239936151612,101.23975988781451,0.850052864791607,0.7092630896118768,59.029733278898625,100.76634253704182,104.32129663240296,97.21138844168068
103.23503538646092,422476.11868781253,100.67732258796075,101.60253725120477,0.9584911394727129,0.7591086995840441,60.08341146343269,101.014997158086,104.52782817131022,97.50216614486179
103.75071282156513,410626.1550249669,100.97332349881302,101.99311462763393,1.0736634880684761,0.8220196572809306,57.18883665563287,101.27084376171572,104.79876881516454,97.74291870826691
103.53101168767962,317644.70662072476,101.46734873271703,102.27273227491496,1.1341367663291493,0.8844430790905745,55.0691533674586,101.34720241096619,105.00562245308834,97.68878236884404
104.16072084409848,380323.9600593399,102.07918325565262,102.61600292385742,1.218824586676405,0.9513193806077407,54.72985787723469,101.54221737603807,105.36867247065105,97.71576228142509
105.69804842361076,310447.41791586287,102.78173418631972,103.17637483290349,1.393921297639622,1.039839764014117,59.322815499882346,101.73316058403324,105.98760846451316,97.47871270355333
106.51163860328249,236040.86799835396,103.48358940032224,103.78278642751786,1.580121853470601,1.1478961819054139,68.97651380883231,101.9741521059134,106.73467299807265,97.21363121375416
105.43318017281204,265657.5069723777,104.00226953405533,104.08285801757135,1.6219676456940988,1.242710474663151,74.520870626728,102.24663891251501,107.14914378041176,97.34413404461826
105.30114177076047,210718.2771125533,104.36565591826438,104.30436415451483,1.6257358808902467,1.3193155559085703,76.81302938304165,102.43223243185282,107.5079348817379,97.35652998196775
105.00947404099557,174191.6915096435,104.72865600473187,104.43256595205679,1.5868943824376913,1.3728313212143946,74.00827457343827,102.58124529526772,107.78061254381501,97.38187804672043
105.7105960100562,157268.26313702128,104.83415597613218,104.66493505351123,1.5943086290220236,1.4171267827759204,73.77092343427049,102.72827766882415,108.11312190904857,97.34343342859972
107.7061194446806,350124.76291570906,105.28126438195413,105.21787767008747,1.7411356242015472,1.481928551061046,76.0462105169741,102.97929348495745,108.8057400221997,97.1528469477152
108.11335645769736,260944.33225587945,105.71752874556735,105.74432835874381,1.868815122525902,1.5593058653540175,74.22146525614036,103.34542612219018,109.50365795491045,97.1871942894699
108.52521459065001,219587.98203026867,106.2169490358644,106.24994403727221,1.9804066225605226,1.6435260167953187,76.60247596398685,103.84214888429071,109.98821008089581,97.6960876876856
108.0145756877741,185395.95457122638,106.60233452023196,106.57078615554528,2.004532428866824,1.7157272992096202,65.74751344761235,104.3407588879423,110.11231091566559,98.56920686021901
112.51518602268807,141314.2223031514,107.2840482801397,107.65158613138944,2.359613485502422,1.8445045364681807,83.75788549600256,105.03289123322972,111.24557707977621,98.82020538668323
113.38903728094094,161384.34784283568,107.97178814790554,108.69475906767151,2.6806295850589805,2.0117295461863405,84.17037664094777,105.72768877411389,112.42126508525885,99.03411246296892
115.04315961616379,145044.78088771916,108.93278609224072,109.84901371285193,3.0335421191903436,2.2160920607871413,87.04572518067768,106.46752781314804,113.84608608766317,99.08896953863291
117.09122076288891,124337.11681358947,110.11179399145355,111.16577863104047,3.4388482464952403,2.4606432979287614,88.12933014002705,107.23872495485898,115.65588015385279,98.82156975586517
117.30949771269177,102126.80475171599,111.34179635862317,112.28281846406797,3.7346190175674536,2.7154384418565,87.12798984079367,108.03522618167753,117.10723902927228,98.96321333408278
115.93141665786743,143211.50501213642,112.3638784234043,112.9461999538497,3.8138561577864607,2.9351219850424926,79.07061282359956,108.59901719976824,118.1742313750699,99.02380302446659
117.38375056534579,127541.02752367951,113.33164153547082,113.75302733775808,3.9483294218013327,3.137763472394261,86.04906704771821,109.30645295871247,119.2947870302171,99.31811888720785
